you are going to give me a lesson in making flowers ; are you going to give me a lesson in making flowers ?
you are going To give me some lunch or not ; are you going To give me some lunch or not ?
you are going To give me some of it ; are you going To give me some of it ?
you are going To give Papa yours ; are you going To give Papa yours ?
you are going To give the medicine to somebody ; are you going To give the medicine to somebody ?
you are going To go ; are you going To go ?
you are going To go for a bath ; are you going To go for a bath ?
you are going to go get it ; are you going to go get it ?
you are going to go on their slide ; are you going to go on their slide ?
you are going to go see Maggie today ; are you going to go see Maggie today ?
you are going to go swimming ; are you going to go swimming ?
you are going to go to San_Francisco with your child today ; are you going to go to San_Francisco with your child today ?
you are going to go to the house ; are you going to go to the house ?
you are going To go to your daddy ; are you going To go to your daddy ?
you are going to hang onto it ; are you going to hang onto it ?
you are going to hang onto it now ; are you going to hang onto it now ?
you are going To have a big dog next year ; are you going To have a big dog next year ?
you are going to have a dog for lunch ; are you going to have a dog for lunch ?
you are going to have any furniture in the house ; are you going to have any furniture in the house ?
you are going to have some too ; are you going to have some too ?
you are going to have them play ball ; are you going to have them play ball ?
you are going to help me get you dressed ; are you going to help me get you dressed ?
you are going To hide in there ; are you going To hide in there ?
you are going to keep reading me the story then ; are you going to keep reading me the story then ?
you are going To knock them down ; are you going To knock them down ?
you are going To knock those down ; are you going To knock those down ?
you are going to leave us alone ; are you going to leave us alone ?
you are going To let Spencer play with your umbrellas ; are you going To let Spencer play with your umbrellas ?
you are going to lie down ; are you going to lie down ?
you are going to listen to a story ; are you going to listen to a story ?
you are going to listen to her ear ; are you going to listen to her ear ?
you are going to listen to my ear with your stethoscope ; are you going to listen to my ear with your stethoscope ?
you are going to make a monster ; are you going to make a monster ?
you are going to make a purple spot on your finger ; are you going to make a purple spot on your finger ?
you are going to make a station for it ; are you going to make a station for it ?
you are going to make a valentine cookie ; are you going to make a valentine cookie ?
you are going to make another tail with the clay ; are you going to make another tail with the clay ?
you are going to make flowers like they have at Anne 's house ; are you going to make flowers like they have at Anne 's house ?
you are going to make lemonade for us ; are you going to make lemonade for us ?
you are going to make some buildings along this road ; are you going to make some buildings along this road ?
you are going to make some food for the dog ; are you going to make some food for the dog ?
you are going to make some more ; are you going to make some more ?
you are going To make that red car now ; are you going To make that red car now ?
you are going To mop up the orange juice ; are you going To mop up the orange juice ?
you are going to operate ; are you going to operate ?
you are going to pat him ; are you going to pat him ?
you are going to pat the horses ; are you going to pat the horses ?
you are going To pivot all the way around ; are you going To pivot all the way around ?
you are going to play a tune for me ; are you going to play a tune for me ?
you are going to play with him too ; are you going to play with him too ?
you are going to pour it inside the cup ; are you going to pour it inside the cup ?
you are going To press the egg down ; are you going To press the egg down ?
you are going to pretend you 're the mother now ; are you going to pretend you 're the mother now ?
you are going to pull the string now ; are you going to pull the string now ?
you are going To push those buttons ; are you going To push those buttons ?
you are going To put an animal inside the cage ; are you going To put an animal inside the cage ?
you are going To put her in the bedroom ; are you going To put her in the bedroom ?
you are going to put her in the doll house ; are you going to put her in the doll house ?
you are going to put it back ; are you going to put it back ?
